"setup","network_size","iteration","Visualization approach","time"
"MBAir13",150,43,"ggnet2",0.61200000000008
"MBAir13",150,44,"ggnet2",0.820000000000618
"MBAir13",150,45,"ggnet2",0.835000000000036
"MBAir13",150,46,"ggnet2",0.797999999999774
"MBAir13",150,47,"ggnet2",0.817000000000007
"MBAir13",150,48,"ggnet2",0.79700000000048
"MBAir13",150,49,"ggnet2",0.818999999999505
"MBAir13",150,50,"ggnet2",0.716999999999643
"MBAir13",150,51,"ggnet2",0.802999999999884
"MBAir13",150,52,"ggnet2",0.822999999999411
"MBAir13",150,53,"ggnet2",0.771999999999935
"MBAir13",150,54,"ggnet2",0.824000000000524
"MBAir13",150,55,"ggnet2",0.811000000000604
"MBAir13",150,56,"ggnet2",0.792999999999665
"MBAir13",150,57,"ggnet2",0.795000000000073
"MBAir13",150,58,"ggnet2",0.786000000000058
"MBAir13",150,59,"ggnet2",0.825000000000728
"MBAir13",150,60,"ggnet2",0.798000000000684
"MBAir13",150,61,"ggnet2",0.810999999999694
"MBAir13",150,62,"ggnet2",0.792999999999665
"MBAir13",150,63,"ggnet2",0.789999999999964
"MBAir13",150,64,"ggnet2",0.789000000000669
"MBAir13",150,65,"ggnet2",0.787000000000262
"MBAir13",150,66,"ggnet2",0.789999999999964
"MBAir13",150,67,"ggnet2",0.952000000000226
"MBAir13",150,68,"ggnet2",0.829000000000633
"MBAir13",150,69,"ggnet2",0.831000000000131
"MBAir13",150,70,"ggnet2",0.859000000000378
"MBAir13",150,71,"ggnet2",0.832000000000335
"MBAir13",150,72,"ggnet2",0.819999999999709
"MBAir13",150,73,"ggnet2",0.761000000000422
"MBAir13",150,74,"ggnet2",0.815000000000509
"MBAir13",150,75,"ggnet2",0.842999999999847
"MBAir13",150,76,"ggnet2",0.902000000000044
"MBAir13",150,77,"ggnet2",0.789000000000669
"MBAir13",150,78,"ggnet2",0.851999999999862
"MBAir13",150,79,"ggnet2",0.814000000000306
"MBAir13",150,80,"ggnet2",0.837999999999738
"MBAir13",150,81,"ggnet2",0.756999999999607
"MBAir13",150,82,"ggnet2",0.837999999999738
"MBAir13",150,83,"ggnet2",0.851000000000568
"MBAir13",150,84,"ggnet2",0.826000000000931
"MBAir13",150,85,"ggnet2",0.861000000000786
"MBAir13",150,86,"ggnet2",0.828999999999724
"MBAir13",150,87,"ggnet2",0.804000000000087
"MBAir13",150,88,"ggnet2",0.77599999999984
"MBAir13",150,89,"ggnet2",0.80699999999888
"MBAir13",150,90,"ggnet2",0.789999999999054
"MBAir13",150,91,"ggnet2",0.751000000000204
"MBAir13",150,92,"ggnet2",0.81800000000112
"MBAir13",150,93,"ggnet2",0.836999999999534
"MBAir13",150,94,"ggnet2",0.817999999999302
"MBAir13",150,95,"ggnet2",0.823999999998705
"MBAir13",150,96,"ggnet2",0.81800000000112
"MBAir13",150,97,"ggnet2",0.816999999999098
"MBAir13",150,98,"ggnet2",0.807999999999083
"MBAir13",150,99,"ggnet2",0.831000000000131
"MBAir13",150,100,"ggnet2",0.840000000000146
"MBAir13",175,1,"ggnet2",1.04899999999998
"MBAir13",175,2,"ggnet2",1.02799999999991
"MBAir13",175,3,"ggnet2",1.00700000000006
"MBAir13",175,4,"ggnet2",1.04100000000005
"MBAir13",175,5,"ggnet2",0.916000000000054
"MBAir13",175,6,"ggnet2",0.937999999999988
"MBAir13",175,7,"ggnet2",0.93100000000004
"MBAir13",175,8,"ggnet2",0.920999999999935
"MBAir13",175,9,"ggnet2",0.920999999999935
"MBAir13",175,10,"ggnet2",0.908999999999992
"MBAir13",175,11,"ggnet2",1.00900000000001
"MBAir13",175,12,"ggnet2",1.04899999999998
"MBAir13",175,13,"ggnet2",0.95900000000006
"MBAir13",175,14,"ggnet2",1.00900000000001
"MBAir13",175,15,"ggnet2",0.974999999999909
"MBAir13",175,16,"ggnet2",0.989000000000033
"MBAir13",175,17,"ggnet2",0.95699999999988
"MBAir13",175,18,"ggnet2",1.00399999999991
"MBAir13",175,19,"ggnet2",1.05400000000009
"MBAir13",175,20,"ggnet2",1.05500000000006
"MBAir13",175,21,"ggnet2",1.01699999999983
"MBAir13",175,22,"ggnet2",1.029
"MBAir13",175,23,"ggnet2",1.10300000000007
"MBAir13",175,24,"ggnet2",1.02500000000009
"MBAir13",175,25,"ggnet2",1.03499999999985
"MBAir13",175,26,"ggnet2",1.05899999999974
"MBAir13",175,27,"ggnet2",1.05300000000034
"MBAir13",175,28,"ggnet2",1.0659999999998
"MBAir13",175,29,"ggnet2",1.029
"MBAir13",175,30,"ggnet2",1.03999999999996
"MBAir13",175,31,"ggnet2",1.01600000000008
"MBAir13",175,32,"ggnet2",0.974999999999909
"MBAir13",175,33,"ggnet2",1.03999999999996
"MBAir13",175,34,"ggnet2",1.01000000000022
"MBAir13",175,35,"ggnet2",0.942000000000007
"MBAir13",175,36,"ggnet2",1.07199999999966
"MBAir13",175,37,"ggnet2",1.06500000000005
"MBAir13",175,38,"ggnet2",1.04100000000017
"MBAir13",175,39,"ggnet2",1.00900000000001
"MBAir13",175,40,"ggnet2",1.11400000000003
"MBAir13",175,41,"ggnet2",1.03800000000047
"MBAir13",175,42,"ggnet2",0.993000000000393
"MBAir13",175,43,"ggnet2",1.03600000000006
"MBAir13",175,44,"ggnet2",0.994999999999891
"MBAir13",175,45,"ggnet2",1.01900000000023
"MBAir13",175,46,"ggnet2",1.02899999999954
"MBAir13",175,47,"ggnet2",1.05500000000029
"MBAir13",175,48,"ggnet2",0.985000000000582
"MBAir13",175,49,"ggnet2",1.03399999999965
"MBAir13",175,50,"ggnet2",0.989999999999782
"MBAir13",175,51,"ggnet2",1.01599999999962
"MBAir13",175,52,"ggnet2",1.03399999999965
"MBAir13",175,53,"ggnet2",1.01100000000042
"MBAir13",175,54,"ggnet2",0.701000000000022
"MBAir13",175,55,"ggnet2",1.01000000000022
"MBAir13",175,56,"ggnet2",1.02499999999964
"MBAir13",175,57,"ggnet2",1.01000000000022
"MBAir13",175,58,"ggnet2",1.01699999999983
"MBAir13",175,59,"ggnet2",1.03300000000036
"MBAir13",175,60,"ggnet2",1.07099999999991
"MBAir13",175,61,"ggnet2",1.01699999999983
"MBAir13",175,62,"ggnet2",1.04899999999998
"MBAir13",175,63,"ggnet2",0.985999999999876
"MBAir13",175,64,"ggnet2",1.03799999999956
"MBAir13",175,65,"ggnet2",0.988999999999578
"MBAir13",175,66,"ggnet2",0.996000000000095
"MBAir13",175,67,"ggnet2",1.01800000000003
"MBAir13",175,68,"ggnet2",1.01000000000022
"MBAir13",175,69,"ggnet2",1.02100000000064
"MBAir13",175,70,"ggnet2",1.03099999999995
"MBAir13",175,71,"ggnet2",1.01700000000073
"MBAir13",175,72,"ggnet2",1.04299999999967
"MBAir13",175,73,"ggnet2",0.962999999999738
"MBAir13",175,74,"ggnet2",0.951000000000022
"MBAir13",175,75,"ggnet2",1.07300000000032
"MBAir13",175,76,"ggnet2",0.899000000000342
"MBAir13",175,77,"ggnet2",0.898000000000138
"MBAir13",175,78,"ggnet2",0.897999999999229
"MBAir13",175,79,"ggnet2",0.886999999999716
"MBAir13",175,80,"ggnet2",1.07200000000012
"MBAir13",175,81,"ggnet2",0.998000000001412
"MBAir13",175,82,"ggnet2",0.923000000000684
"MBAir13",175,83,"ggnet2",0.945999999999913
"MBAir13",175,84,"ggnet2",0.958000000000538
"MBAir13",175,85,"ggnet2",1.003999999999
"MBAir13",175,86,"ggnet2",1.03500000000167
"MBAir13",175,87,"ggnet2",1.21299999999974
"MBAir13",175,88,"ggnet2",1.07099999999991
"MBAir13",175,89,"ggnet2",1.05599999999868
"MBAir13",175,90,"ggnet2",1.05099999999948
"MBAir13",175,91,"ggnet2",0.953999999999724
"MBAir13",175,92,"ggnet2",0.909999999999854
"MBAir13",175,93,"ggnet2",0.923000000000684
"MBAir13",175,94,"ggnet2",0.908000000001266
"MBAir13",175,95,"ggnet2",0.976000000000568
"MBAir13",175,96,"ggnet2",0.946000000001732
"MBAir13",175,97,"ggnet2",0.899999999999636
"MBAir13",175,98,"ggnet2",0.906999999999243
"MBAir13",175,99,"ggnet2",0.933999999999287
"MBAir13",175,100,"ggnet2",0.934000000001106
"MBAir13",200,1,"ggnet2",1.26800000000003
"MBAir13",200,2,"ggnet2",1.25900000000001
"MBAir13",200,3,"ggnet2",1.28999999999996
"MBAir13",200,4,"ggnet2",1.2059999999999
"MBAir13",200,5,"ggnet2",1.31500000000005
"MBAir13",200,6,"ggnet2",1.31200000000001
"MBAir13",200,7,"ggnet2",1.31299999999999
"MBAir13",200,8,"ggnet2",1.28000000000009
"MBAir13",200,9,"ggnet2",1.22899999999993
"MBAir13",200,10,"ggnet2",1.28800000000001
"MBAir13",200,11,"ggnet2",1.26099999999997
"MBAir13",200,12,"ggnet2",1.25600000000009
"MBAir13",200,13,"ggnet2",1.25099999999998
"MBAir13",200,14,"ggnet2",1.28099999999995
"MBAir13",200,15,"ggnet2",1.23900000000003
"MBAir13",200,16,"ggnet2",1.23500000000013
"MBAir13",200,17,"ggnet2",1.30099999999993
"MBAir13",200,18,"ggnet2",1.30099999999993
"MBAir13",200,19,"ggnet2",1.32400000000007
"MBAir13",200,20,"ggnet2",1.28400000000011
"MBAir13",200,21,"ggnet2",1.28400000000011
"MBAir13",200,22,"ggnet2",1.30400000000009
"MBAir13",200,23,"ggnet2",1.28999999999996
"MBAir13",200,24,"ggnet2",1.30099999999993
"MBAir13",200,25,"ggnet2",1.28800000000001
"MBAir13",200,26,"ggnet2",1.31600000000026
"MBAir13",200,27,"ggnet2",1.31100000000015
"MBAir13",200,28,"ggnet2",1.25600000000031
"MBAir13",200,29,"ggnet2",1.3130000000001
"MBAir13",200,30,"ggnet2",1.31399999999985
"MBAir13",200,31,"ggnet2",1.33399999999983
"MBAir13",200,32,"ggnet2",1.23599999999988
"MBAir13",200,33,"ggnet2",1.33399999999983
"MBAir13",200,34,"ggnet2",1.25999999999976
"MBAir13",200,35,"ggnet2",1.31100000000015
"MBAir13",200,36,"ggnet2",1.33400000000029
"MBAir13",200,37,"ggnet2",1.28099999999995
"MBAir13",200,38,"ggnet2",1.29899999999998
"MBAir13",200,39,"ggnet2",1.28899999999976
"MBAir13",200,40,"ggnet2",1.28499999999985
"MBAir13",200,41,"ggnet2",1.28499999999985
"MBAir13",200,42,"ggnet2",1.26000000000022
"MBAir13",200,43,"ggnet2",1.3119999999999
"MBAir13",200,44,"ggnet2",1.29899999999998
"MBAir13",200,45,"ggnet2",1.23900000000049
"MBAir13",200,46,"ggnet2",1.26000000000022
"MBAir13",200,47,"ggnet2",1.26099999999951
"MBAir13",200,48,"ggnet2",1.25699999999961
"MBAir13",200,49,"ggnet2",1.26099999999951
"MBAir13",200,50,"ggnet2",1.30099999999948
"MBAir13",200,51,"ggnet2",1.17000000000007
"MBAir13",200,52,"ggnet2",1.29799999999977
"MBAir13",200,53,"ggnet2",1.27500000000055
"MBAir13",200,54,"ggnet2",1.26299999999992
"MBAir13",200,55,"ggnet2",1.29899999999998
"MBAir13",200,56,"ggnet2",1.27199999999993
"MBAir13",200,57,"ggnet2",1.21599999999944
"MBAir13",200,58,"ggnet2",1.27700000000004
"MBAir13",200,59,"ggnet2",1.31800000000021
"MBAir13",200,60,"ggnet2",1.30600000000049
"MBAir13",200,61,"ggnet2",1.29600000000028
"MBAir13",200,62,"ggnet2",1.26100000000042
"MBAir13",200,63,"ggnet2",1.29199999999946
"MBAir13",200,64,"ggnet2",1.28500000000076
"MBAir13",200,65,"ggnet2",1.26199999999972
"MBAir13",200,66,"ggnet2",1.22899999999936
"MBAir13",200,67,"ggnet2",1.2480000000005
"MBAir13",200,68,"ggnet2",1.27199999999993
"MBAir13",200,69,"ggnet2",1.28399999999965
"MBAir13",200,70,"ggnet2",1.34900000000016
"MBAir13",200,71,"ggnet2",1.33399999999983
"MBAir13",200,72,"ggnet2",1.39000000000033
"MBAir13",200,73,"ggnet2",1.36100000000079
"MBAir13",200,74,"ggnet2",1.21900000000005
"MBAir13",200,75,"ggnet2",1.28800000000047
"MBAir13",200,76,"ggnet2",1.29299999999967
"MBAir13",200,77,"ggnet2",1.17900000000009
"MBAir13",200,78,"ggnet2",1.32600000000002
"MBAir13",200,79,"ggnet2",1.1909999999998
"MBAir13",200,80,"ggnet2",1.26699999999983
"MBAir13",200,81,"ggnet2",1.26499999999942
"MBAir13",200,82,"ggnet2",1.25500000000102
"MBAir13",200,83,"ggnet2",1.3080000000009
"MBAir13",200,84,"ggnet2",1.27400000000125
"MBAir13",200,85,"ggnet2",1.31099999999969
"MBAir13",200,86,"ggnet2",1.24499999999898
"MBAir13",200,87,"ggnet2",1.17400000000089
"MBAir13",200,88,"ggnet2",1.28399999999965
"MBAir13",200,89,"ggnet2",1.2440000000006
"MBAir13",200,90,"ggnet2",1.23700000000099
"MBAir13",200,91,"ggnet2",1.24700000000121
"MBAir13",200,92,"ggnet2",1.20499999999993
"MBAir13",200,93,"ggnet2",1.15700000000106
"MBAir13",200,94,"ggnet2",1.1260000000002
"MBAir13",200,95,"ggnet2",1.17200000000048
"MBAir13",200,96,"ggnet2",1.17200000000048
"MBAir13",200,97,"ggnet2",1.12900000000081
"MBAir13",200,98,"ggnet2",1.11699999999837
"MBAir13",200,99,"ggnet2",1.14500000000044
"MBAir13",200,100,"ggnet2",1.25200000000041
"MBAir13",225,1,"ggnet2",1.37700000000001
"MBAir13",225,2,"ggnet2",1.55099999999999
"MBAir13",225,3,"ggnet2",1.59100000000001
"MBAir13",225,4,"ggnet2",1.48500000000001
"MBAir13",225,5,"ggnet2",1.53199999999998
"MBAir13",225,6,"ggnet2",1.47300000000001
"MBAir13",225,7,"ggnet2",1.46200000000005
"MBAir13",225,8,"ggnet2",1.52500000000003
"MBAir13",225,9,"ggnet2",1.53800000000001
"MBAir13",225,10,"ggnet2",1.51299999999998
"MBAir13",225,11,"ggnet2",1.57300000000009
"MBAir13",225,12,"ggnet2",1.64799999999991
"MBAir13",225,13,"ggnet2",1.51199999999994
"MBAir13",225,14,"ggnet2",1.62400000000002
"MBAir13",225,15,"ggnet2",1.47999999999979
"MBAir13",225,16,"ggnet2",1.423
"MBAir13",225,17,"ggnet2",1.38299999999981
"MBAir13",225,18,"ggnet2",1.59199999999987
"MBAir13",225,19,"ggnet2",1.49200000000019
"MBAir13",225,20,"ggnet2",1.47299999999996
"MBAir13",225,21,"ggnet2",1.42599999999993
"MBAir13",225,22,"ggnet2",1.58699999999999
"MBAir13",225,23,"ggnet2",1.61100000000033
"MBAir13",225,24,"ggnet2",1.39300000000003
"MBAir13",225,25,"ggnet2",1.52500000000009
"MBAir13",225,26,"ggnet2",1.52999999999975
"MBAir13",225,27,"ggnet2",1.5619999999999
"MBAir13",225,28,"ggnet2",1.58200000000033
"MBAir13",225,29,"ggnet2",1.53700000000026
"MBAir13",225,30,"ggnet2",1.60100000000011
"MBAir13",225,31,"ggnet2",1.62699999999995
"MBAir13",225,32,"ggnet2",1.53600000000006
"MBAir13",225,33,"ggnet2",1.35300000000007
"MBAir13",225,34,"ggnet2",1.5630000000001
"MBAir13",225,35,"ggnet2",1.56700000000001
"MBAir13",225,36,"ggnet2",1.58400000000029
"MBAir13",225,37,"ggnet2",1.56399999999985
"MBAir13",225,38,"ggnet2",1.51200000000017
"MBAir13",225,39,"ggnet2",1.50699999999961
"MBAir13",225,40,"ggnet2",1.52199999999993
"MBAir13",225,41,"ggnet2",1.47500000000036
"MBAir13",225,42,"ggnet2",1.4350000000004
"MBAir13",225,43,"ggnet2",1.50200000000041
"MBAir13",225,44,"ggnet2",1.43100000000049
"MBAir13",225,45,"ggnet2",1.42199999999957
"MBAir13",225,46,"ggnet2",1.40599999999995
"MBAir13",225,47,"ggnet2",1.43099999999959
"MBAir13",225,48,"ggnet2",1.46600000000035
"MBAir13",225,49,"ggnet2",1.51699999999983
"MBAir13",225,50,"ggnet2",1.58200000000033
"MBAir13",225,51,"ggnet2",1.58399999999983
"MBAir13",225,52,"ggnet2",1.52099999999973
"MBAir13",225,53,"ggnet2",1.48800000000028
"MBAir13",225,54,"ggnet2",1.52400000000034
"MBAir13",225,55,"ggnet2",1.54899999999998
"MBAir13",225,56,"ggnet2",1.52599999999984
"MBAir13",225,57,"ggnet2",1.54199999999946
"MBAir13",225,58,"ggnet2",1.53099999999995
"MBAir13",225,59,"ggnet2",1.54699999999957
"MBAir13",225,60,"ggnet2",1.52800000000025
"MBAir13",225,61,"ggnet2",1.59499999999935
"MBAir13",225,62,"ggnet2",1.49600000000009
"MBAir13",225,63,"ggnet2",1.88900000000012
"MBAir13",225,64,"ggnet2",1.54299999999967
"MBAir13",225,65,"ggnet2",1.3739999999998
"MBAir13",225,66,"ggnet2",1.43900000000031
"MBAir13",225,67,"ggnet2",1.4399999999996
"MBAir13",225,68,"ggnet2",1.55099999999948
"MBAir13",225,69,"ggnet2",1.58699999999953
"MBAir13",225,70,"ggnet2",1.49199999999928
"MBAir13",225,71,"ggnet2",1.05799999999999
"MBAir13",225,72,"ggnet2",1.71500000000015
"MBAir13",225,73,"ggnet2",1.66300000000047
"MBAir13",225,74,"ggnet2",1.74199999999928
"MBAir13",225,75,"ggnet2",1.54899999999998
"MBAir13",225,76,"ggnet2",1.53099999999995
"MBAir13",225,77,"ggnet2",1.48599999999988
"MBAir13",225,78,"ggnet2",1.5010000000002
"MBAir13",225,79,"ggnet2",1.5029999999997
"MBAir13",225,80,"ggnet2",1.54700000000048
"MBAir13",225,81,"ggnet2",1.6869999999999
"MBAir13",225,82,"ggnet2",1.65800000000127
"MBAir13",225,83,"ggnet2",1.50699999999961
"MBAir13",225,84,"ggnet2",1.5630000000001
"MBAir13",225,85,"ggnet2",1.55799999999908
"MBAir13",225,86,"ggnet2",1.59799999999996
"MBAir13",225,87,"ggnet2",1.55999999999949
"MBAir13",225,88,"ggnet2",1.49300000000039
"MBAir13",225,89,"ggnet2",1.51999999999862
"MBAir13",225,90,"ggnet2",1.54700000000048
"MBAir13",225,91,"ggnet2",1.85299999999916
"MBAir13",225,92,"ggnet2",1.83100000000013
"MBAir13",225,93,"ggnet2",1.54000000000087
"MBAir13",225,94,"ggnet2",1.44000000000051
"MBAir13",225,95,"ggnet2",1.68499999999949
"MBAir13",225,96,"ggnet2",1.54500000000007
"MBAir13",225,97,"ggnet2",1.52700000000004
"MBAir13",225,98,"ggnet2",1.59300000000076
"MBAir13",225,99,"ggnet2",1.68000000000029
"MBAir13",225,100,"ggnet2",1.49200000000019
"MBAir13",250,1,"ggnet2",1.944
"MBAir13",250,2,"ggnet2",1.846
"MBAir13",250,3,"ggnet2",1.843
"MBAir13",250,4,"ggnet2",1.82600000000001
"MBAir13",250,5,"ggnet2",1.81899999999999
"MBAir13",250,6,"ggnet2",1.84999999999999
"MBAir13",250,7,"ggnet2",1.76299999999998
"MBAir13",250,8,"ggnet2",1.898
"MBAir13",250,9,"ggnet2",1.83699999999999
"MBAir13",250,10,"ggnet2",1.71799999999996
"MBAir13",250,11,"ggnet2",1.90000000000009
"MBAir13",250,12,"ggnet2",1.86700000000019
"MBAir13",250,13,"ggnet2",1.95600000000013
"MBAir13",250,14,"ggnet2",1.91700000000014
"MBAir13",250,15,"ggnet2",1.85500000000002
"MBAir13",250,16,"ggnet2",1.86000000000013
"MBAir13",250,17,"ggnet2",1.84899999999993
"MBAir13",250,18,"ggnet2",1.88999999999987
"MBAir13",250,19,"ggnet2",1.81799999999998
"MBAir13",250,20,"ggnet2",1.90599999999995
"MBAir13",250,21,"ggnet2",1.91100000000006
"MBAir13",250,22,"ggnet2",1.89699999999993
"MBAir13",250,23,"ggnet2",1.88499999999976
"MBAir13",250,24,"ggnet2",1.84899999999971
"MBAir13",250,25,"ggnet2",1.87300000000005
"MBAir13",250,26,"ggnet2",1.92000000000007
"MBAir13",250,27,"ggnet2",1.8420000000001
"MBAir13",250,28,"ggnet2",1.8420000000001
"MBAir13",250,29,"ggnet2",1.85399999999981
"MBAir13",250,30,"ggnet2",1.84099999999989
"MBAir13",250,31,"ggnet2",1.90700000000015
"MBAir13",250,32,"ggnet2",1.85200000000032
"MBAir13",250,33,"ggnet2",1.98599999999988
"MBAir13",250,34,"ggnet2",1.86599999999999
"MBAir13",250,35,"ggnet2",1.92599999999993
"MBAir13",250,36,"ggnet2",1.90499999999975
"MBAir13",250,37,"ggnet2",1.84099999999989
"MBAir13",250,38,"ggnet2",1.91499999999996
"MBAir13",250,39,"ggnet2",1.90599999999995
"MBAir13",250,40,"ggnet2",1.8449999999998
"MBAir13",250,41,"ggnet2",1.90999999999985
"MBAir13",250,42,"ggnet2",1.94200000000001
"MBAir13",250,43,"ggnet2",1.87299999999959
"MBAir13",250,44,"ggnet2",1.86700000000019
"MBAir13",250,45,"ggnet2",2.27800000000025
"MBAir13",250,46,"ggnet2",1.76999999999953
"MBAir13",250,47,"ggnet2",1.81800000000021
"MBAir13",250,48,"ggnet2",1.8769999999995
"MBAir13",250,49,"ggnet2",1.93599999999969
"MBAir13",250,50,"ggnet2",1.77000000000044
"MBAir13",250,51,"ggnet2",1.68299999999999
"MBAir13",250,52,"ggnet2",1.67099999999937
"MBAir13",250,53,"ggnet2",1.65500000000065
"MBAir13",250,54,"ggnet2",1.70100000000002
"MBAir13",250,55,"ggnet2",1.6200000000008
"MBAir13",250,56,"ggnet2",1.6880000000001
"MBAir13",250,57,"ggnet2",1.65700000000015
"MBAir13",250,58,"ggnet2",1.64500000000044
"MBAir13",250,59,"ggnet2",1.88400000000001
"MBAir13",250,60,"ggnet2",1.84200000000055
"MBAir13",250,61,"ggnet2",1.4399999999996
"MBAir13",250,62,"ggnet2",1.91699999999946
"MBAir13",250,63,"ggnet2",1.86899999999969
"MBAir13",250,64,"ggnet2",1.94700000000012
"MBAir13",250,65,"ggnet2",2.03700000000026
"MBAir13",250,66,"ggnet2",1.86899999999969
"MBAir13",250,67,"ggnet2",1.89599999999973
"MBAir13",250,68,"ggnet2",1.94200000000001
"MBAir13",250,69,"ggnet2",1.8739999999998
"MBAir13",250,70,"ggnet2",1.88799999999992
"MBAir13",250,71,"ggnet2",2.0010000000002
"MBAir13",250,72,"ggnet2",1.88900000000012
"MBAir13",250,73,"ggnet2",1.92999999999938
"MBAir13",250,74,"ggnet2",1.96299999999974
"MBAir13",250,75,"ggnet2",2.01299999999992
"MBAir13",250,76,"ggnet2",1.92599999999948
"MBAir13",250,77,"ggnet2",2.29799999999977
"MBAir13",250,78,"ggnet2",1.90999999999985
"MBAir13",250,79,"ggnet2",1.92299999999977
"MBAir13",250,80,"ggnet2",1.85899999999947
"MBAir13",250,81,"ggnet2",1.75
"MBAir13",250,82,"ggnet2",1.80000000000018
"MBAir13",250,83,"ggnet2",1.89699999999903
"MBAir13",250,84,"ggnet2",1.86700000000019
"MBAir13",250,85,"ggnet2",1.86000000000058
"MBAir13",250,86,"ggnet2",1.86100000000079
"MBAir13",250,87,"ggnet2",2
"MBAir13",250,88,"ggnet2",1.85299999999916
"MBAir13",250,89,"ggnet2",1.60200000000077
"MBAir13",250,90,"ggnet2",2.00900000000001
"MBAir13",250,91,"ggnet2",1.83499999999913
"MBAir13",250,92,"ggnet2",1.91700000000128
"MBAir13",250,93,"ggnet2",1.88600000000042
"MBAir13",250,94,"ggnet2",2.20199999999932
"MBAir13",250,95,"ggnet2",1.9320000000007
"MBAir13",250,96,"ggnet2",1.78299999999945
"MBAir13",250,97,"ggnet2",1.80499999999847
"MBAir13",250,98,"ggnet2",2.08500000000095
"MBAir13",250,99,"ggnet2",1.97999999999956
"MBAir13",250,100,"ggnet2",1.86700000000019
"MBAir15",25,1,"ggnet2",0.365000000000009
"MBAir15",25,2,"ggnet2",0.374000000000024
"MBAir15",25,3,"ggnet2",0.363000000000056
"MBAir15",25,4,"ggnet2",0.355999999999995
"MBAir15",25,5,"ggnet2",0.368999999999915
"MBAir15",25,6,"ggnet2",0.361000000000104
"MBAir15",25,7,"ggnet2",0.363000000000056
"MBAir15",25,8,"ggnet2",0.361999999999853
"MBAir15",25,9,"ggnet2",0.364000000000033
"MBAir15",25,10,"ggnet2",0.36200000000008
"MBAir15",25,11,"ggnet2",0.359000000000378
"MBAir15",25,12,"ggnet2",0.364999999999782
"MBAir15",25,13,"ggnet2",0.377999999999702
"MBAir15",25,14,"ggnet2",0.340000000000146
"MBAir15",25,15,"ggnet2",0.3449999999998
"MBAir15",25,16,"ggnet2",0.353000000000065
"MBAir15",25,17,"ggnet2",0.3449999999998
"MBAir15",25,18,"ggnet2",0.341000000000349
"MBAir15",25,19,"ggnet2",0.347999999999956
"MBAir15",25,20,"ggnet2",0.3449999999998
"MBAir15",25,21,"ggnet2",0.242000000000189
"MBAir15",25,22,"ggnet2",0.345000000000255
"MBAir15",25,23,"ggnet2",0.346999999999753
"MBAir15",25,24,"ggnet2",0.342999999999847
"MBAir15",25,25,"ggnet2",0.347999999999956
"MBAir15",25,26,"ggnet2",0.359999999999673
"MBAir15",25,27,"ggnet2",0.36200000000008
"MBAir15",25,28,"ggnet2",0.364000000000033
"MBAir15",25,29,"ggnet2",0.360000000000127
"MBAir15",25,30,"ggnet2",0.355000000000018
"MBAir15",25,31,"ggnet2",0.362999999999374
"MBAir15",25,32,"ggnet2",0.362999999999374
"MBAir15",25,33,"ggnet2",0.373999999999796
"MBAir15",25,34,"ggnet2",0.372000000000298
"MBAir15",25,35,"ggnet2",0.371000000000095
"MBAir15",25,36,"ggnet2",0.365999999999985
"MBAir15",25,37,"ggnet2",0.360000000000582
"MBAir15",25,38,"ggnet2",0.420000000000073
"MBAir15",25,39,"ggnet2",0.449000000000524
"MBAir15",25,40,"ggnet2",0.438999999999396
"MBAir15",25,41,"ggnet2",0.380000000000109
"MBAir15",25,42,"ggnet2",0.554000000000087
"MBAir15",25,43,"ggnet2",0.417000000000371
"MBAir15",25,44,"ggnet2",0.40900000000056
"MBAir15",25,45,"ggnet2",0.5600000000004
"MBAir15",25,46,"ggnet2",0.552000000000589
"MBAir15",25,47,"ggnet2",0.376999999999498
"MBAir15",25,48,"ggnet2",0.438999999999396
"MBAir15",25,49,"ggnet2",0.54700000000048
"MBAir15",25,50,"ggnet2",0.397999999999229
"MBAir15",25,51,"ggnet2",0.601000000000568
"MBAir15",25,52,"ggnet2",0.52100000000064
"MBAir15",25,53,"ggnet2",0.359000000000378
"MBAir15",25,54,"ggnet2",0.363999999999578
"MBAir15",25,55,"ggnet2",0.367000000000189
"MBAir15",25,56,"ggnet2",0.3700000000008
"MBAir15",25,57,"ggnet2",0.368000000000393
"MBAir15",25,58,"ggnet2",0.424999999999272
"MBAir15",25,59,"ggnet2",0.586999999999534
"MBAir15",25,60,"ggnet2",0.373999999999796
"MBAir15",25,61,"ggnet2",0.382999999999811
"MBAir15",25,62,"ggnet2",0.372999999999593
"MBAir15",25,63,"ggnet2",0.373999999999796
"MBAir15",25,64,"ggnet2",0.3700000000008
"MBAir15",25,65,"ggnet2",0.375
"MBAir15",25,66,"ggnet2",0.385000000000218
"MBAir15",25,67,"ggnet2",0.386000000000422
"MBAir15",25,68,"ggnet2",0.378000000000611
"MBAir15",25,69,"ggnet2",0.367000000000189
"MBAir15",25,70,"ggnet2",0.371000000001004
"MBAir15",25,71,"ggnet2",0.3700000000008
"MBAir15",25,72,"ggnet2",0.365999999999985
"MBAir15",25,73,"ggnet2",0.363000000001193
"MBAir15",25,74,"ggnet2",0.365000000001601
"MBAir15",25,75,"ggnet2",0.370999999999185
"MBAir15",25,76,"ggnet2",0.449000000000524
"MBAir15",25,77,"ggnet2",0.363999999999578
"MBAir15",25,78,"ggnet2",0.367000000000189
"MBAir15",25,79,"ggnet2",0.369999999998981
"MBAir15",25,80,"ggnet2",0.364999999999782
"MBAir15",25,81,"ggnet2",0.372000000001208
